timestamp,open,high,low,close,volume
2025-07-09 09:16:00,25503.75,25503.75,25484.599609375,25488.6,0.0
2025-07-09 09:17:00,25488.8,25490.4,25483.30078125,25488.3,0.0
2025-07-09 09:18:00,25487.95,25499.5,25486.5,25494.0,0.0
2025-07-09 09:19:00,25493.35,25493.55,25486.3,25488.3,0.0
2025-07-09 09:20:00,25488.8,25492.3,25478.150390625,25490.6,0.0
2025-07-09 09:21:00,25491.0,25500.7,25490.4,25496.0,0.0
2025-07-09 09:22:00,25496.75,25498.8,25484.8,25488.05,0.0
2025-07-09 09:23:00,25488.15,25492.7,25484.55,25487.9,0.0
2025-07-09 09:24:00,25486.25,25489.5,25484.55,25487.45,0.0
2025-07-09 09:25:00,25487.45,25494.3,25487.05,25493.65,0.0
2025-07-09 09:26:00,25492.95,25493.55,25482.7,25484.05,0.0
2025-07-09 09:27:00,25483.85,25484.55,25478.05078125,25483.85,0.0
2025-07-09 09:28:00,25483.0,25485.45,25476.650390625,25481.1,0.0
2025-07-09 09:29:00,25481.35,25485.85,25481.35,25483.2,0.0
2025-07-09 09:30:00,25483.35,25486.4,25476.95,25477.65,0.0
2025-07-09 09:31:00,25477.05,25484.75,25472.05,25484.4,0.0
2025-07-09 09:32:00,25484.1,25492.2,25477.7,25478.7,0.0
2025-07-09 09:33:00,25479.85,25481.9,25476.15,25477.25,0.0
2025-07-09 09:34:00,25478.2,25488.3,25476.95,25488.25,0.0
2025-07-09 09:35:00,25488.8,25495.9,25487.6,25490.55,0.0
2025-07-09 09:36:00,25491.25,25492.7,25487.6,25492.05,0.0
2025-07-09 09:37:00,25491.9,25493.1,25488.65,25488.95,0.0
2025-07-09 09:38:00,25489.3,25493.5,25487.6,25493.35,0.0
2025-07-09 09:39:00,25492.9,25494.05,25490.8,25491.7,0.0
2025-07-09 09:40:00,25492.3,25492.7,25483.35,25484.5,0.0
2025-07-09 09:41:00,25485.0,25488.45,25483.95,25486.4,0.0
2025-07-09 09:42:00,25486.35,25486.35,25481.3,25482.3,0.0
2025-07-09 09:43:00,25482.1,25484.1,25480.65,25484.1,0.0
2025-07-09 09:44:00,25483.6,25485.6,25482.15,25483.85,0.0
2025-07-09 09:45:00,25482.0,25485.3,25477.65,25485.3,0.0
2025-07-09 09:46:00,25485.1,25490.55,25482.85,25485.35,0.0
2025-07-09 09:47:00,25485.75,25489.65,25483.95,25484.2,0.0
2025-07-09 09:48:00,25485.35,25486.9,25482.65,25486.9,0.0
2025-07-09 09:49:00,25486.7,25490.0,25485.55,25489.0,0.0
2025-07-09 09:50:00,25489.1,25491.2,25487.65,25490.95,0.0
2025-07-09 09:51:00,25490.8,25491.25,25486.8,25487.7,0.0
2025-07-09 09:52:00,25487.95,25490.75,25486.5,25490.3,0.0
2025-07-09 09:53:00,25490.6,25495.9,25490.2,25495.9,0.0
2025-07-09 09:54:00,25496.35,25497.0,25491.3,25491.6,0.0
2025-07-09 09:55:00,25491.6,25494.4,25489.75,25492.95,0.0
2025-07-09 09:56:00,25493.5,25507.2,25493.4,25507.0,0.0
2025-07-09 09:57:00,25505.7,25514.7,25505.7,25509.05,0.0
2025-07-09 09:58:00,25508.55,25516.3,25508.45,25515.75,0.0
2025-07-09 09:59:00,25515.75,25519.15,25513.8,25517.4,0.0
2025-07-09 10:00:00,25516.0,25519.45,25512.65,25512.8,0.0
2025-07-09 10:01:00,25512.05,25512.7,25505.5,25507.65,0.0
2025-07-09 10:02:00,25506.75,25510.75,25506.75,25507.65,0.0
2025-07-09 10:03:00,25507.3,25511.7,25507.3,25510.35,0.0
2025-07-09 10:04:00,25510.4,25510.7,25504.45,25504.65,0.0
2025-07-09 10:05:00,25504.5,25510.15,25504.25,25509.55,0.0
2025-07-09 10:06:00,25509.25,25510.95,25507.5,25508.25,0.0
2025-07-09 10:07:00,25507.9,25509.85,25503.6,25506.35,0.0
2025-07-09 10:08:00,25506.35,25511.4,25506.05,25511.4,0.0
2025-07-09 10:09:00,25510.65,25513.6,25510.25,25510.65,0.0
2025-07-09 10:10:00,25510.8,25522.25,25508.4,25522.0,0.0
2025-07-09 10:11:00,25521.45,25528.69921875,25520.95,25520.95,0.0
2025-07-09 10:12:00,25520.35,25524.35,25518.25,25522.65,0.0
2025-07-09 10:13:00,25522.55,25529.05078125,25520.3,25526.95,0.0
2025-07-09 10:14:00,25526.2,25529.44921875,25526.2,25527.65,0.0
2025-07-09 10:15:00,25527.6,25537.150390625,25527.6,25534.85,0.0
2025-07-09 10:16:00,25534.65,25534.9,25522.45,25523.65,0.0
2025-07-09 10:17:00,25523.1,25529.25,25523.05,25528.7,0.0
2025-07-09 10:18:00,25528.15,25530.85,25524.55,25525.75,0.0
2025-07-09 10:19:00,25525.05,25531.85,25524.95,25531.8,0.0
2025-07-09 10:20:00,25531.2,25533.0,25530.45,25532.35,0.0
2025-07-09 10:21:00,25531.65,25533.5,25530.15,25530.85,0.0
2025-07-09 10:22:00,25530.55,25531.3,25527.05,25530.85,0.0
2025-07-09 10:23:00,25530.2,25532.1,25528.25,25529.5,0.0
2025-07-09 10:24:00,25530.3,25531.95,25528.9,25531.65,0.0
2025-07-09 10:25:00,25530.6,25537.55078125,25529.45,25535.55,0.0
2025-07-09 10:26:00,25535.95,25537.25,25532.0,25532.15,0.0
2025-07-09 10:27:00,25532.05,25533.95,25531.05,25531.5,0.0
2025-07-09 10:28:00,25530.4,25531.45,25524.45,25525.9,0.0
2025-07-09 10:29:00,25525.1,25526.25,25518.45,25518.7,0.0
2025-07-09 10:30:00,25518.7,25524.45,25516.15,25524.1,0.0
2025-07-09 10:31:00,25523.55,25527.5,25522.2,25525.4,0.0
2025-07-09 10:32:00,25525.3,25527.1,25520.65,25520.65,0.0
2025-07-09 10:33:00,25521.1,25522.2,25518.05,25518.05,0.0
2025-07-09 10:34:00,25517.9,25522.6,25517.9,25522.45,0.0
2025-07-09 10:35:00,25521.2,25525.95,25521.2,25525.55,0.0
2025-07-09 10:36:00,25524.6,25526.1,25522.75,25524.45,0.0
2025-07-09 10:37:00,25524.65,25525.95,25521.9,25523.35,0.0
2025-07-09 10:38:00,25523.2,25525.85,25521.0,25524.6,0.0
2025-07-09 10:39:00,25524.4,25527.0,25523.75,25525.4,0.0
2025-07-09 10:40:00,25526.05,25526.1,25523.2,25523.2,0.0
2025-07-09 10:41:00,25523.05,25526.3,25521.6,25526.0,0.0
2025-07-09 10:42:00,25526.55,25528.8,25524.9,25526.7,0.0
2025-07-09 10:43:00,25526.75,25528.7,25524.45,25527.4,0.0
2025-07-09 10:44:00,25527.05,25528.85,25524.75,25526.4,0.0
2025-07-09 10:45:00,25526.35,25531.5,25525.8,25530.7,0.0
2025-07-09 10:46:00,25530.25,25530.7,25526.7,25527.3,0.0
2025-07-09 10:47:00,25526.5,25527.7,25516.5,25516.95,0.0
2025-07-09 10:48:00,25517.5,25525.2,25517.5,25525.2,0.0
2025-07-09 10:49:00,25524.85,25530.2,25524.85,25530.2,0.0
2025-07-09 10:50:00,25529.4,25531.0,25526.15,25527.05,0.0
2025-07-09 10:51:00,25527.1,25529.1,25525.85,25526.9,0.0
2025-07-09 10:52:00,25527.25,25527.6,25524.35,25527.35,0.0
2025-07-09 10:53:00,25526.8,25528.2,25524.8,25527.1,0.0
2025-07-09 10:54:00,25526.1,25527.65,25524.95,25525.95,0.0
2025-07-09 10:55:00,25525.95,25526.7,25523.75,25525.9,0.0
2025-07-09 10:56:00,25524.35,25527.6,25523.8,25523.9,0.0
2025-07-09 10:57:00,25523.6,25524.7,25522.15,25524.35,0.0
2025-07-09 10:58:00,25523.85,25524.85,25521.95,25522.8,0.0
2025-07-09 10:59:00,25523.85,25527.1,25522.75,25523.4,0.0
2025-07-09 11:00:00,25522.6,25526.8,25521.95,25523.65,0.0
2025-07-09 11:01:00,25523.65,25525.85,25520.55,25521.55,0.0
2025-07-09 11:02:00,25521.1,25522.95,25516.35,25517.05,0.0
2025-07-09 11:03:00,25516.45,25523.2,25515.75,25520.7,0.0
2025-07-09 11:04:00,25520.35,25521.4,25517.45,25519.5,0.0
2025-07-09 11:05:00,25519.2,25525.0,25518.05,25522.85,0.0
2025-07-09 11:06:00,25523.65,25525.75,25522.25,25523.55,0.0
2025-07-09 11:07:00,25523.25,25525.95,25521.5,25523.9,0.0
2025-07-09 11:08:00,25522.05,25524.5,25521.3,25523.0,0.0
2025-07-09 11:09:00,25522.45,25524.1,25521.25,25521.25,0.0
2025-07-09 11:10:00,25522.15,25526.25,25521.5,25524.6,0.0
2025-07-09 11:11:00,25524.6,25525.95,25522.55,25523.35,0.0
2025-07-09 11:12:00,25523.0,25526.3,25522.95,25524.9,0.0
2025-07-09 11:13:00,25525.25,25530.3,25525.0,25529.25,0.0
2025-07-09 11:14:00,25529.7,25535.2,25529.3,25534.15,0.0
2025-07-09 11:15:00,25534.25,25548.7,25534.2,25543.95,0.0
2025-07-09 11:16:00,25543.15,25545.75,25541.6,25544.2,0.0
2025-07-09 11:17:00,25543.55,25545.15,25542.15,25542.15,0.0
2025-07-09 11:18:00,25542.8,25543.35,25536.9,25537.85,0.0
2025-07-09 11:19:00,25537.45,25541.35,25536.8,25539.3,0.0
2025-07-09 11:20:00,25539.75,25541.35,25537.45,25538.35,0.0
2025-07-09 11:21:00,25538.1,25538.95,25535.35,25536.95,0.0
2025-07-09 11:22:00,25536.6,25539.0,25534.15,25536.3,0.0
2025-07-09 11:23:00,25536.05,25537.2,25534.2,25534.25,0.0
2025-07-09 11:24:00,25534.6,25538.95,25533.15,25538.35,0.0
2025-07-09 11:25:00,25537.9,25540.6,25537.2,25538.85,0.0
2025-07-09 11:26:00,25538.6,25541.05,25537.45,25539.2,0.0
2025-07-09 11:27:00,25539.2,25541.55,25538.65,25540.5,0.0
2025-07-09 11:28:00,25539.7,25543.5,25539.5,25542.15,0.0
2025-07-09 11:29:00,25542.05,25546.55,25541.65,25544.8,0.0
2025-07-09 11:30:00,25544.6,25547.3,25542.7,25543.15,0.0
2025-07-09 11:31:00,25543.9,25544.15,25539.05,25539.75,0.0
2025-07-09 11:32:00,25539.5,25541.7,25539.3,25541.7,0.0
2025-07-09 11:33:00,25541.95,25542.15,25538.5,25538.5,0.0
2025-07-09 11:34:00,25539.35,25543.4,25538.7,25542.85,0.0
2025-07-09 11:35:00,25541.8,25543.35,25538.85,25540.2,0.0
2025-07-09 11:36:00,25540.6,25543.25,25539.9,25542.4,0.0
2025-07-09 11:37:00,25542.15,25544.45,25540.75,25542.4,0.0
2025-07-09 11:38:00,25541.95,25542.5,25539.2,25539.65,0.0
2025-07-09 11:39:00,25539.7,25540.15,25535.45,25536.05,0.0
2025-07-09 11:40:00,25536.0,25537.3,25534.4,25535.6,0.0
2025-07-09 11:41:00,25535.1,25539.65,25535.1,25536.1,0.0
2025-07-09 11:42:00,25536.35,25537.4,25534.05,25534.35,0.0
2025-07-09 11:43:00,25534.5,25535.8,25530.4,25531.0,0.0
2025-07-09 11:44:00,25530.95,25532.95,25530.5,25531.4,0.0
2025-07-09 11:45:00,25531.95,25534.1,25528.45,25532.95,0.0
2025-07-09 11:46:00,25532.4,25533.15,25530.5,25531.35,0.0
2025-07-09 11:47:00,25531.2,25533.55,25530.2,25530.2,0.0
2025-07-09 11:48:00,25530.4,25531.6,25527.2,25529.15,0.0
2025-07-09 11:49:00,25528.75,25530.45,25527.5,25528.55,0.0
2025-07-09 11:50:00,25528.9,25529.45,25526.7,25527.6,0.0
2025-07-09 11:51:00,25527.25,25528.2,25525.45,25526.65,0.0
2025-07-09 11:52:00,25525.9,25527.3,25521.1,25524.35,0.0
2025-07-09 11:53:00,25524.1,25524.35,25503.25,25503.45,0.0
2025-07-09 11:54:00,25504.5,25517.2,25504.5,25517.0,0.0
2025-07-09 11:55:00,25516.9,25524.35,25515.45,25522.6,0.0
2025-07-09 11:56:00,25522.1,25524.1,25521.45,25522.85,0.0
2025-07-09 11:57:00,25522.9,25524.85,25520.85,25520.85,0.0
2025-07-09 11:58:00,25521.1,25522.75,25518.55,25522.35,0.0
2025-07-09 11:59:00,25522.15,25523.4,25519.4,25519.6,0.0
2025-07-09 12:00:00,25519.2,25520.25,25515.65,25516.6,0.0
2025-07-09 12:01:00,25516.45,25520.35,25515.65,25520.1,0.0
2025-07-09 12:02:00,25520.05,25520.65,25517.55,25517.55,0.0
2025-07-09 12:03:00,25516.7,25518.8,25516.45,25517.65,0.0
2025-07-09 12:04:00,25517.55,25521.9,25517.35,25521.8,0.0
2025-07-09 12:05:00,25521.4,25522.15,25518.2,25518.2,0.0
2025-07-09 12:06:00,25517.85,25523.4,25517.5,25523.1,0.0
2025-07-09 12:07:00,25522.65,25524.0,25521.1,25522.75,0.0
2025-07-09 12:08:00,25523.15,25524.5,25520.85,25523.7,0.0
2025-07-09 12:09:00,25523.35,25533.15,25522.95,25531.8,0.0
2025-07-09 12:10:00,25531.1,25535.25,25530.55,25533.85,0.0
2025-07-09 12:11:00,25533.1,25534.2,25530.5,25532.7,0.0
2025-07-09 12:12:00,25532.0,25535.45,25531.85,25534.0,0.0
2025-07-09 12:13:00,25533.6,25535.85,25532.9,25533.65,0.0
2025-07-09 12:14:00,25533.3,25539.9,25533.3,25537.95,0.0
2025-07-09 12:15:00,25539.0,25542.1,25537.9,25539.35,0.0
2025-07-09 12:16:00,25538.4,25541.35,25535.1,25536.1,0.0
2025-07-09 12:17:00,25535.1,25537.55,25534.8,25535.95,0.0
2025-07-09 12:18:00,25535.95,25539.7,25535.55,25538.4,0.0
2025-07-09 12:19:00,25538.1,25539.3,25535.95,25537.25,0.0
2025-07-09 12:20:00,25536.5,25538.4,25534.9,25535.9,0.0
2025-07-09 12:21:00,25535.15,25539.1,25535.0,25535.7,0.0
2025-07-09 12:22:00,25534.4,25536.85,25530.7,25532.35,0.0
2025-07-09 12:23:00,25532.25,25536.15,25531.5,25534.2,0.0
2025-07-09 12:24:00,25533.85,25536.35,25532.9,25534.7,0.0
2025-07-09 12:25:00,25534.85,25541.1,25534.15,25538.15,0.0
2025-07-09 12:26:00,25537.55,25540.6,25537.15,25538.9,0.0
2025-07-09 12:27:00,25538.1,25540.4,25537.05,25539.35,0.0
2025-07-09 12:28:00,25539.15,25541.0,25537.65,25538.95,0.0
2025-07-09 12:29:00,25538.75,25540.6,25537.2,25540.35,0.0
2025-07-09 12:30:00,25539.55,25544.25,25538.5,25542.65,0.0
2025-07-09 12:31:00,25542.6,25544.2,25541.15,25543.55,0.0
2025-07-09 12:32:00,25542.2,25543.25,25536.4,25537.35,0.0
2025-07-09 12:33:00,25537.0,25539.0,25534.65,25538.45,0.0
2025-07-09 12:34:00,25538.05,25540.05,25536.3,25537.3,0.0
2025-07-09 12:35:00,25536.85,25540.55,25536.5,25540.5,0.0
2025-07-09 12:36:00,25539.2,25541.4,25537.0,25539.8,0.0
2025-07-09 12:37:00,25538.7,25542.9,25537.9,25541.45,0.0
2025-07-09 12:38:00,25540.4,25541.05,25536.7,25538.75,0.0
2025-07-09 12:39:00,25538.6,25544.2,25537.95,25543.55,0.0
2025-07-09 12:40:00,25542.75,25545.9,25541.8,25545.75,0.0
2025-07-09 12:41:00,25543.45,25545.95,25541.65,25543.2,0.0
2025-07-09 12:42:00,25542.75,25543.15,25537.5,25538.45,0.0
2025-07-09 12:43:00,25537.55,25539.85,25534.25,25535.55,0.0
2025-07-09 12:44:00,25534.75,25536.2,25532.4,25533.3,0.0
2025-07-09 12:45:00,25532.85,25533.8,25524.25,25526.95,0.0
2025-07-09 12:46:00,25525.65,25530.45,25523.15,25525.1,0.0
2025-07-09 12:47:00,25523.0,25527.3,25523.0,25526.15,0.0
2025-07-09 12:48:00,25525.05,25532.4,25524.6,25532.4,0.0
2025-07-09 12:49:00,25531.45,25536.9,25530.6,25536.25,0.0
2025-07-09 12:50:00,25535.0,25537.4,25534.7,25536.5,0.0
2025-07-09 12:51:00,25535.6,25537.0,25533.8,25535.95,0.0
2025-07-09 12:52:00,25535.45,25537.25,25533.85,25536.9,0.0
2025-07-09 12:53:00,25535.6,25536.5,25532.25,25534.55,0.0
2025-07-09 12:54:00,25533.25,25535.0,25532.3,25534.2,0.0
2025-07-09 12:55:00,25533.5,25534.35,25530.15,25531.1,0.0
2025-07-09 12:56:00,25530.4,25532.75,25529.6,25531.95,0.0
2025-07-09 12:57:00,25531.65,25533.5,25529.4,25532.05,0.0
2025-07-09 12:58:00,25530.85,25532.5,25529.55,25531.1,0.0
2025-07-09 12:59:00,25529.6,25533.4,25528.7,25531.65,0.0
2025-07-09 13:00:00,25530.95,25531.85,25527.3,25529.2,0.0
2025-07-09 13:01:00,25529.0,25530.0,25524.9,25526.35,0.0
2025-07-09 13:02:00,25525.75,25527.9,25523.7,25526.45,0.0
2025-07-09 13:03:00,25526.5,25527.3,25520.55,25523.05,0.0
2025-07-09 13:04:00,25520.85,25522.85,25490.5,25490.5,0.0
2025-07-09 13:05:00,25491.35,25515.7,25491.35,25515.45,0.0
2025-07-09 13:06:00,25514.9,25518.9,25513.1,25515.7,0.0
2025-07-09 13:07:00,25514.1,25516.55,25511.6,25514.6,0.0
2025-07-09 13:08:00,25514.45,25515.8,25511.9,25513.95,0.0
2025-07-09 13:09:00,25512.8,25516.6,25512.05,25515.05,0.0
2025-07-09 13:10:00,25514.1,25515.5,25511.8,25514.75,0.0
2025-07-09 13:11:00,25513.85,25523.5,25512.6,25521.35,0.0
2025-07-09 13:12:00,25520.9,25524.25,25518.0,25522.6,0.0
2025-07-09 13:13:00,25522.15,25527.2,25521.55,25525.3,0.0
2025-07-09 13:14:00,25524.15,25526.85,25522.55,25525.4,0.0
2025-07-09 13:15:00,25525.15,25527.55,25523.5,25525.95,0.0
2025-07-09 13:16:00,25523.95,25528.2,25523.1,25526.5,0.0
2025-07-09 13:17:00,25525.85,25529.1,25524.45,25526.5,0.0
2025-07-09 13:18:00,25525.65,25526.9,25522.95,25525.2,0.0
2025-07-09 13:19:00,25524.5,25525.15,25521.8,25523.95,0.0
2025-07-09 13:20:00,25523.15,25527.9,25523.0,25525.0,0.0
2025-07-09 13:21:00,25524.25,25526.75,25522.85,25524.9,0.0
2025-07-09 13:22:00,25524.45,25533.35,25523.9,25531.95,0.0
2025-07-09 13:23:00,25531.45,25535.95,25529.15,25535.95,0.0
2025-07-09 13:24:00,25534.95,25537.8,25530.55,25533.2,0.0
2025-07-09 13:25:00,25534.4,25535.85,25529.05,25531.55,0.0
2025-07-09 13:26:00,25530.6,25532.85,25527.35,25529.55,0.0
2025-07-09 13:27:00,25529.5,25532.25,25526.85,25531.15,0.0
2025-07-09 13:28:00,25530.55,25532.9,25528.45,25530.55,0.0
2025-07-09 13:29:00,25529.95,25532.7,25528.15,25532.5,0.0
2025-07-09 13:30:00,25531.55,25534.15,25530.7,25532.9,0.0
2025-07-09 13:31:00,25532.35,25534.55,25531.0,25532.35,0.0
2025-07-09 13:32:00,25532.4,25533.65,25528.85,25532.5,0.0
2025-07-09 13:33:00,25531.35,25533.8,25529.65,25532.35,0.0
2025-07-09 13:34:00,25531.75,25533.3,25529.8,25531.8,0.0
2025-07-09 13:35:00,25531.5,25532.0,25527.85,25529.8,0.0
2025-07-09 13:36:00,25528.8,25531.25,25523.5,25525.85,0.0
2025-07-09 13:37:00,25525.95,25529.8,25525.05,25528.25,0.0
2025-07-09 13:38:00,25527.45,25531.8,25527.4,25531.25,0.0
2025-07-09 13:39:00,25530.95,25531.95,25526.8,25529.8,0.0
2025-07-09 13:40:00,25528.25,25531.1,25526.8,25529.55,0.0
2025-07-09 13:41:00,25528.55,25531.2,25527.45,25529.6,0.0
2025-07-09 13:42:00,25529.05,25532.35,25528.45,25531.7,0.0
2025-07-09 13:43:00,25531.1,25532.85,25525.1,25526.95,0.0
2025-07-09 13:44:00,25525.95,25528.75,25525.45,25526.55,0.0
2025-07-09 13:45:00,25526.15,25529.55,25525.55,25529.05,0.0
2025-07-09 13:46:00,25527.85,25528.55,25524.8,25526.35,0.0
2025-07-09 13:47:00,25525.85,25528.8,25524.95,25528.55,0.0
2025-07-09 13:48:00,25526.5,25528.2,25525.05,25526.3,0.0
2025-07-09 13:49:00,25525.85,25526.7,25522.85,25524.05,0.0
2025-07-09 13:50:00,25523.55,25523.55,25518.25,25518.25,0.0
2025-07-09 13:51:00,25517.45,25522.65,25516.85,25521.1,0.0
2025-07-09 13:52:00,25518.65,25522.6,25518.65,25521.85,0.0
2025-07-09 13:53:00,25521.3,25525.9,25520.7,25525.1,0.0
2025-07-09 13:54:00,25525.3,25526.05,25520.5,25523.4,0.0
2025-07-09 13:55:00,25522.0,25524.95,25521.65,25522.9,0.0
2025-07-09 13:56:00,25522.6,25526.7,25522.6,25526.0,0.0
2025-07-09 13:57:00,25524.3,25527.1,25523.95,25526.85,0.0
2025-07-09 13:58:00,25526.55,25532.55,25525.85,25531.55,0.0
2025-07-09 13:59:00,25529.65,25531.05,25528.15,25529.85,0.0
2025-07-09 14:00:00,25529.95,25532.1,25528.85,25529.6,0.0
2025-07-09 14:01:00,25529.7,25530.0,25526.2,25527.25,0.0
2025-07-09 14:02:00,25526.95,25528.65,25524.6,25526.1,0.0
2025-07-09 14:03:00,25525.1,25527.55,25524.4,25526.6,0.0
2025-07-09 14:04:00,25525.55,25527.95,25524.35,25525.95,0.0
2025-07-09 14:05:00,25525.45,25527.45,25519.9,25521.55,0.0
2025-07-09 14:06:00,25522.3,25522.85,25517.6,25519.9,0.0
2025-07-09 14:07:00,25519.85,25523.2,25519.85,25522.0,0.0
2025-07-09 14:08:00,25521.8,25526.85,25520.55,25525.95,0.0
2025-07-09 14:09:00,25525.45,25526.5,25523.2,25524.85,0.0
2025-07-09 14:10:00,25524.0,25526.7,25523.2,25523.95,0.0
2025-07-09 14:11:00,25524.25,25525.25,25522.3,25523.95,0.0
2025-07-09 14:12:00,25523.6,25526.25,25522.35,25524.9,0.0
2025-07-09 14:13:00,25525.0,25529.05,25525.0,25527.7,0.0
2025-07-09 14:14:00,25527.05,25531.05,25526.85,25530.3,0.0
2025-07-09 14:15:00,25530.25,25533.2,25522.35,25524.3,0.0
2025-07-09 14:16:00,25524.8,25524.85,25520.1,25521.0,0.0
2025-07-09 14:17:00,25521.05,25524.0,25512.05,25513.75,0.0
2025-07-09 14:18:00,25513.75,25516.7,25510.85,25513.95,0.0
2025-07-09 14:19:00,25513.4,25520.65,25513.2,25520.1,0.0
2025-07-09 14:20:00,25519.7,25521.75,25518.05,25520.95,0.0
2025-07-09 14:21:00,25520.85,25521.3,25517.3,25519.95,0.0
2025-07-09 14:22:00,25520.05,25521.4,25516.35,25521.15,0.0
2025-07-09 14:23:00,25521.0,25521.95,25512.6,25513.7,0.0
2025-07-09 14:24:00,25513.6,25517.45,25508.05,25508.6,0.0
2025-07-09 14:25:00,25506.35,25509.95,25498.85,25509.95,0.0
2025-07-09 14:26:00,25509.15,25510.8,25504.55,25505.8,0.0
2025-07-09 14:27:00,25506.05,25507.0,25492.5,25494.55,0.0
2025-07-09 14:28:00,25493.65,25499.95,25493.15,25499.1,0.0
2025-07-09 14:29:00,25499.0,25499.0,25490.75,25492.05,0.0
2025-07-09 14:30:00,25490.5,25491.05,25479.8,25481.0,0.0
2025-07-09 14:31:00,25480.65,25482.1,25473.2,25482.1,0.0
2025-07-09 14:32:00,25480.5,25488.3,25480.5,25484.45,0.0
2025-07-09 14:33:00,25484.45,25484.45,25474.4,25476.55,0.0
2025-07-09 14:34:00,25476.05,25476.8,25455.150390625,25457.4,0.0
2025-07-09 14:35:00,25457.05,25470.35,25456.35,25468.65,0.0
2025-07-09 14:36:00,25469.5,25470.7,25465.0,25468.5,0.0
2025-07-09 14:37:00,25468.1,25480.5,25465.85,25480.5,0.0
2025-07-09 14:38:00,25480.15,25480.15,25467.3,25468.55,0.0
2025-07-09 14:39:00,25468.6,25478.6,25466.9,25478.15,0.0
2025-07-09 14:40:00,25478.05,25479.85,25468.4,25470.1,0.0
2025-07-09 14:41:00,25470.0,25473.65,25467.15,25468.5,0.0
2025-07-09 14:42:00,25467.9,25468.3,25464.15,25465.45,0.0
2025-07-09 14:43:00,25464.35,25467.3,25463.4,25465.25,0.0
2025-07-09 14:44:00,25465.05,25470.3,25463.85,25469.45,0.0
2025-07-09 14:45:00,25469.85,25470.45,25462.8,25464.4,0.0
2025-07-09 14:46:00,25463.4,25465.5,25456.9,25459.05,0.0
2025-07-09 14:47:00,25458.3,25466.3,25457.2,25464.6,0.0
2025-07-09 14:48:00,25464.5,25466.3,25455.85,25458.4,0.0
2025-07-09 14:49:00,25457.55,25458.3,25454.05078125,25458.15,0.0
2025-07-09 14:50:00,25456.8,25462.2,25449.05078125,25451.15,0.0
2025-07-09 14:51:00,25451.45,25459.8,25446.05078125,25459.5,0.0
2025-07-09 14:52:00,25459.35,25460.4,25455.3,25458.65,0.0
2025-07-09 14:53:00,25458.0,25460.0,25424.349609375,25425.75,0.0
2025-07-09 14:54:00,25425.95,25448.4,25425.95,25446.4,0.0
2025-07-09 14:55:00,25446.0,25448.45,25443.75,25444.1,0.0
2025-07-09 14:56:00,25443.85,25456.05,25443.85,25454.05,0.0
2025-07-09 14:57:00,25453.9,25455.55,25451.45,25455.55,0.0
2025-07-09 14:58:00,25455.35,25458.9,25454.2,25456.05,0.0
2025-07-09 14:59:00,25456.2,25461.8,25454.7,25461.8,0.0
2025-07-09 15:00:00,25462.8,25476.0,25460.9,25471.55,0.0
2025-07-09 15:01:00,25472.4,25474.1,25469.35,25474.1,0.0
2025-07-09 15:02:00,25474.05,25475.65,25471.85,25474.65,0.0
2025-07-09 15:03:00,25474.85,25476.1,25472.65,25473.7,0.0
2025-07-09 15:04:00,25473.75,25476.0,25471.65,25475.1,0.0
2025-07-09 15:05:00,25476.05,25478.25,25474.1,25475.35,0.0
2025-07-09 15:06:00,25475.6,25476.8,25473.9,25476.55,0.0
2025-07-09 15:07:00,25476.9,25479.35,25475.9,25479.0,0.0
2025-07-09 15:08:00,25479.4,25480.35,25476.35,25477.6,0.0
2025-07-09 15:09:00,25478.0,25478.0,25474.75,25476.35,0.0
2025-07-09 15:10:00,25477.75,25480.95,25476.85,25480.9,0.0
2025-07-09 15:11:00,25481.15,25481.65,25479.55,25480.7,0.0
2025-07-09 15:12:00,25481.25,25483.1,25479.8,25480.45,0.0
2025-07-09 15:13:00,25480.8,25481.8,25478.3,25479.65,0.0
2025-07-09 15:14:00,25481.25,25481.3,25477.95,25478.4,0.0
2025-07-09 15:15:00,25479.85,25482.35,25477.9,25481.35,0.0
2025-07-09 15:16:00,25482.05,25482.05,25476.75,25477.55,0.0
2025-07-09 15:17:00,25478.1,25478.1,25474.5,25474.5,0.0
2025-07-09 15:18:00,25475.65,25475.65,25469.8,25470.4,0.0
2025-07-09 15:19:00,25471.45,25471.7,25469.0,25470.2,0.0
2025-07-09 15:20:00,25470.1,25475.45,25470.1,25473.8,0.0
2025-07-09 15:21:00,25474.4,25477.05,25472.35,25476.4,0.0
2025-07-09 15:22:00,25477.4,25477.6,25474.6,25475.3,0.0
2025-07-09 15:23:00,25476.35,25476.5,25473.55,25474.75,0.0
2025-07-09 15:24:00,25475.3,25476.6,25473.55,25474.55,0.0
2025-07-09 15:25:00,25475.55,25480.3,25474.7,25477.95,0.0
2025-07-09 15:26:00,25477.85,25477.85,25474.95,25476.9,0.0
2025-07-09 15:27:00,25477.95,25478.05,25473.8,25475.05,0.0
2025-07-09 15:28:00,25475.8,25477.75,25471.75,25475.15,0.0
2025-07-09 15:29:00,25473.5,25473.8,25464.4,25464.65,0.0
